Date,Open,High,Low,Close,Adj Close,Volume
4/13/2009,44.669998,45.52,44.02,45.099998,33.838203,17751800
4/14/2009,44.810001,45.720001,44.380001,44.98,33.748169,21082500
4/15/2009,44.790001,45.25,44.310001,45.040001,33.793198,21218500
4/16/2009,45.470001,45.619999,44.34,45.25,33.950748,17762900
4/17/2009,45.360001,46.009998,45.07,45.779999,34.348412,22068300
4/20/2009,44.639999,44.740002,43.310001,43.560001,32.682766,18445900
4/21/2009,43.07,44.529999,42.889999,44.419998,33.328011,8003700
4/22/2009,43.939999,44.919998,43.73,43.950001,32.975372,21435100
4/23/2009,44.599998,44.84,43.889999,44.77,33.590614,19213800
4/24/2009,45.52,46.439999,45.439999,46.07,34.565994,23830200
4/27/2009,45.080002,45.66,44.709999,45.200001,33.913239,18361900
4/28/2009,44.549999,45.860001,44.5,45.299999,33.988262,15706200
4/29/2009,45.75,47.75,45.650002,46.549999,34.926136,21155300
4/30/2009,47.09,47.110001,45.139999,45.779999,34.348412,29583300
5/1/2009,45.959999,47.630001,45.740002,47.259998,35.458851,21851700
5/4/2009,47.790001,49.209999,47.610001,49.150002,36.8769,28166200
5/5/2009,48.959999,49.130001,47.720001,48.490002,36.381706,17906700
5/6/2009,49.369999,50.66,49.189999,50.369999,37.792248,21841100
5/7/2009,51.52,51.610001,49.049999,49.720001,37.304565,23492100
5/8/2009,50.48,52.349998,50.459999,51.84,38.895187,28239800
5/11/2009,51,51.09,49.810001,50.259998,37.709728,18340800
5/12/2009,50.919998,51.009998,49.509998,50.580002,37.94981,23465500
5/13/2009,49.880001,50.110001,48.540001,48.91,36.696835,30069200
5/14/2009,48.529999,49.509998,48.09,49.049999,36.801861,17989500
5/15/2009,48.810001,49.259998,47.59,48,36.014053,30050600
5/18/2009,48.740002,49.720001,48.700001,49.66,37.259548,16976900
5/19/2009,49.75,50.41,49.43,49.900002,37.43961,16457700
5/20/2009,50.610001,51.509998,49.93,50.07,37.567169,22250200
5/21/2009,49.32,49.360001,48.040001,48.59,36.456741,25606800
5/22/2009,48.900002,49.459999,48.5,48.610001,36.471741,13646000
5/26/2009,48.290001,49.779999,47.650002,49.639999,37.244537,26906900
5/27/2009,49.849998,50.5,49.029999,49.099998,36.839378,20871300
5/28/2009,49.540001,51.209999,49.060001,50.73,38.062359,25906900
5/29/2009,51.540001,51.889999,50.970001,51.68,38.775139,22238700
6/1/2009,52.68,53.950001,52.57,53.580002,40.200695,29722900
6/2/2009,53.310001,53.810001,53.029999,53.439999,40.09565,20255100
6/3/2009,52.77,52.77,50.619999,51.380001,38.550049,28249000
6/4/2009,51.990002,52.669998,51.52,52.540001,39.420387,31061000
6/5/2009,53.099998,57.709999,51.459999,52.110001,39.097767,23215500
6/8/2009,51.639999,52.400002,50.990002,51.990002,39.007732,18330800
6/9/2009,52.580002,52.959999,51.939999,52.5,39.390377,14804500
6/10/2009,53.400002,53.549999,52.110001,52.970001,39.743004,25056900
6/11/2009,53.139999,54.82,53.049999,54.029999,40.538326,24942400
6/12/2009,53.43,53.509998,52.799999,53.509998,40.148174,19954500
6/15/2009,52.59,52.619999,51.41,52.09,39.082764,19412800
6/16/2009,52.549999,52.759998,50.830002,50.98,38.249935,23438300
6/17/2009,50.599998,50.700001,49.470001,50.150002,37.62719,36339300
6/18/2009,50.07,50.66,49.669998,49.959999,37.484627,23061300
6/19/2009,50.240002,50.360001,48.82,49.209999,37.110573,24826800
6/22/2009,48.450001,48.450001,46.66,46.75,35.255436,32114400
6/23/2009,47.009998,47.459999,46.310001,47.029999,35.466591,25313900
6/24/2009,47.369999,48.040001,46.91,47.220001,35.609871,18022300
6/25/2009,47.080002,48.43,47,48.209999,36.356445,26715500
6/26/2009,48.060001,48.240002,47.68,47.889999,36.115139,12310000
6/29/2009,48.200001,48.799999,48.07,48.34,36.454491,13812200
6/30/2009,48.34,48.91,47.27,48.049999,36.23579,22869700
7/1/2009,48.580002,49.119999,48.009998,48.09,36.265957,20011700
7/2/2009,47.27,47.27,46.130001,46.16,34.810505,23983400
7/6/2009,45.119999,45.700001,44.549999,45.689999,34.456059,31671900
7/7/2009,45.610001,45.650002,44.400002,44.52,33.573734,21576900
7/8/2009,44.389999,45.029999,43.66,44.529999,33.581268,34378100
7/9/2009,44.990002,45.639999,44.599998,44.990002,33.928169,24545600
7/10/2009,44.279999,44.779999,43.98,44.669998,33.686855,25188800
7/13/2009,44.66,45.41,43.799999,45.349998,34.199654,22444100
7/14/2009,45.860001,46.16,45.369999,45.959999,34.659668,27380300
7/15/2009,46.830002,47.77,46.810001,47.59,35.888908,29921800
7/16/2009,47.32,48.459999,47.080002,48.169998,36.32629,16080400
7/17/2009,48.139999,48.720001,47.709999,48.450001,36.537453,18894300
7/20/2009,49.09,49.459999,48.450001,49.279999,37.163364,19621000
7/21/2009,49.830002,50.02,48.91,49.709999,37.487637,18333400
7/22/2009,48.970001,49.869999,48.849998,49.259998,37.148293,21559600
7/23/2009,49.200001,50.849998,49.07,50.66,38.204075,21732200
7/24/2009,50.450001,51.27,50.25,51.189999,38.603745,15468300
7/27/2009,51.310001,51.669998,50.779999,51.360001,38.731964,13198600
7/28/2009,50.779999,50.990002,49.610001,50.610001,38.166367,19161000
7/29/2009,49.790001,49.830002,48.84,49.439999,37.284035,22255300
7/30/2009,49.91,50.66,49.5,50.130001,37.804382,20685900
7/31/2009,49.880001,50.849998,49.529999,50.619999,38.173916,17915200
8/3/2009,51.490002,52.279999,51.41,51.919998,39.154266,20988900
8/4/2009,51.66,52.099998,51.290001,51.830002,39.086399,14418500
8/5/2009,51.810001,51.810001,51,51.310001,38.694252,16190800
8/6/2009,51.5,51.5,50.490002,50.889999,38.37751,16703100
8/7/2009,51.490002,51.619999,50.560001,50.830002,38.332283,18628700
8/10/2009,50.689999,51.360001,50.57,51.049999,38.49818,14060700
8/11/2009,50.869999,50.990002,50.099998,50.310001,37.940125,20675200
8/12/2009,50.200001,51.310001,50.169998,50.849998,38.347366,15599600
8/13/2009,51.259998,51.529999,50.57,51.470001,38.814903,16813100
8/14/2009,51.459999,51.52,50.150002,50.709999,38.241783,16539000
8/17/2009,49.490002,49.599998,48.740002,49.07,37.005001,18734900
8/18/2009,49.189999,49.779999,48.990002,49.560001,37.374538,12920100
8/19/2009,49.060001,50.869999,48.900002,50.48,38.068321,20581800
8/20/2009,50.490002,51.049999,50.459999,50.91,38.392586,10026300
8/21/2009,51.52,52.549999,51.5,52.349998,39.478546,21990100
8/24/2009,52.84,53.41,52.82,53.02,39.98381,19081600
8/25/2009,53.189999,53.459999,52.029999,52.209999,39.372974,21256600
8/26/2009,51.810001,52.580002,51.580002,52.450001,39.553955,16268100
8/27/2009,52.150002,52.650002,51.119999,52.290001,39.433289,18414100
8/28/2009,52.669998,52.75,51.84,52.18,39.350342,10548300
8/31/2009,51.349998,51.52,50.84,51.169998,38.588676,13312700
9/1/2009,51.02,51.689999,50.16,50.279999,37.917496,20466600
9/2/2009,50,50.59,49.91,49.91,37.638485,14356600
9/3/2009,50.310001,50.5,49.939999,50.259998,37.902424,9435100
9/4/2009,50.16,51.110001,50.110001,50.959999,38.430298,11822800
9/8/2009,52,54.490002,51.82,52.360001,39.486084,19110800
9/9/2009,52.5,53.009998,52.130001,52.48,39.576584,13120400
9/10/2009,52.73,53.490002,52.349998,53.389999,40.262844,17491500
9/11/2009,53.700001,54.32,53.16,53.599998,40.4212,21177900
