Date,Open,High,Low,Close,Adj Close,Volume
4/13/2009,29.9,31.610001,29.77,30.870001,20.4886,38973700
4/14/2009,30.4,30.76,28.299999,28.34,18.809427,48840300
4/15/2009,28.200001,30.940001,28.040001,30.66,20.349224,58349500
4/16/2009,30.68,33.119999,29.559999,31.91,21.178854,67149800
4/17/2009,31.76,33.299999,31.07,32.23,21.391241,54353000
4/20/2009,31,31.379999,28.68,28.780001,19.10146,64828700
4/21/2009,28.16,31.540001,28,31.41,20.847,74967600
4/22/2009,30.709999,32.029999,30.17,30.35,20.143478,67786500
4/23/2009,30.549999,32,30.040001,31.610001,20.979744,47356400
4/24/2009,31.879999,34.259998,31.42,33.279999,22.088131,62496700
4/27/2009,32.32,32.849998,30.5,31.4,20.840359,57992300
4/28/2009,30.610001,32.48,30.610001,31.74,21.066027,43522900
4/29/2009,32.040001,33.400002,31.76,33,21.902292,47069800
4/30/2009,33.490002,34.150002,32.77,33,21.902292,49076600
5/1/2009,32.91,32.990002,31.58,31.879999,21.158947,38044900
5/4/2009,32.419998,34.650002,32.330002,34.639999,22.990772,51009700
5/5/2009,34.09,34.360001,33.099998,33.48,22.220875,45654800
5/6/2009,34.16,34.830002,33.040001,34.599998,22.964228,51320900
5/7/2009,35.060001,35.080002,31.790001,32.599998,21.636808,61835800
5/8/2009,33.150002,35.07,32.68,34.810001,23.103611,58290900
5/11/2009,33.77,34.380001,33.34,33.790001,22.42663,36702700
5/12/2009,33.799999,34,31.940001,33.25,22.06822,41754000
5/13/2009,32.240002,32.290001,30.75,30.99,20.568243,46670800
5/14/2009,30.73,32.400002,30.25,31.98,21.225315,42137500
5/15/2009,31.77,32.099998,30.299999,30.93,20.528429,37296300
5/18/2009,31.299999,33.619999,31.23,33.25,22.06822,49080600
5/19/2009,33.16,33.700001,32.389999,32.720001,21.716463,44047500
5/20/2009,33.279999,34.049999,32.209999,32.34,21.464254,35107900
5/21/2009,31.860001,32.830002,31.530001,32.400002,21.504078,29973700
5/22/2009,32.48,32.880001,31.59,31.709999,21.046118,24961700
5/26/2009,31.4,33.639999,31.25,33.349998,22.134588,42247200
5/27/2009,33.529999,33.529999,31.950001,32.240002,21.397888,36683800
5/28/2009,32.619999,33.049999,31.73,32.849998,21.802746,31800800
5/29/2009,33.099998,33.77,32.490002,33.75,22.400078,28518600
6/1/2009,34.200001,36.139999,34.119999,35.169998,23.342543,57186100
6/2/2009,34.900002,35.25,34.389999,34.650002,22.997417,30238700
6/3/2009,34.34,34.66,34.040001,34.57,22.944315,19147100
6/4/2009,34.779999,35.950001,34.560001,35.59,23.621298,25998400
6/5/2009,36.080002,36.080002,34.900002,35.139999,23.32263,27972500
6/8/2009,34.919998,35.52,34.560001,35.009998,23.236345,20970600
6/9/2009,35.299999,35.32,34.720001,35.049999,23.262899,19847000
6/10/2009,35.299999,35.349998,33.549999,34.380001,22.818213,27655700
6/11/2009,34.290001,34.59,33.650002,33.740002,22.39344,21106600
6/12/2009,33.639999,34.759998,33.490002,34.689999,23.023956,20255800
6/15/2009,34.200001,34.25,32.75,33.130001,21.988581,29388600
6/16/2009,33.330002,33.529999,32.18,32.66,21.67664,23577000
6/17/2009,32.619999,32.82,31.700001,32.200001,21.371342,27998200
6/18/2009,32.169998,32.560001,31.790001,32.360001,21.47753,20216600
6/19/2009,32.52,32.77,32.189999,32.709999,21.709822,20483900
6/22/2009,32.18,32.439999,30.93,31.040001,20.601431,29988800
6/23/2009,31.15,31.809999,30.870001,31.309999,20.780638,23840400
6/24/2009,31.299999,31.700001,31.049999,31.35,21.122229,22650300
6/25/2009,31.24,31.860001,30.870001,31.85,21.459108,23072800
