Date,Open,High,Low,Close,Adj Close,Volume
4/13/2009,49.299999,49.810001,49.299999,49.560001,42.17165,109800
4/14/2009,49.189999,49.73,49.189999,49.369999,42.009972,189600
4/15/2009,49.080002,49.779999,49.049999,49.630001,42.23122,144300
4/16/2009,49.900002,50.110001,49.189999,49.84,42.409904,107800
4/17/2009,49.830002,50.529999,49.799999,50.360001,42.85239,157700
4/20/2009,49.630001,50.290001,49.290001,49.299999,41.950424,91400
4/21/2009,49,49.560001,48.57,48.939999,41.644085,72400
4/22/2009,48.5,48.849998,48.23,48.299999,41.099483,112900
4/23/2009,48.439999,48.439999,47.48,48.310001,41.107994,93700
4/24/2009,48.439999,48.740002,48.169998,48.470001,41.244152,324200
4/27/2009,48.709999,49.32,48.700001,49.02,41.712151,112800
4/28/2009,48.98,49.509998,48.860001,49.110001,41.788723,89100
4/29/2009,49.150002,49.869999,48.959999,49.450001,42.078053,82100
4/30/2009,50.02,50.110001,49.09,49.369999,42.009972,76800
5/1/2009,49.209999,49.25,48.830002,49.220001,41.882336,820200
5/4/2009,49.369999,50.139999,49.32,50.130001,42.656685,160300
5/5/2009,50.09,50.560001,49.779999,50.5,42.971519,235500
5/6/2009,50.84,50.990002,49.84,50.209999,42.724747,156800
5/7/2009,50.360001,51.650002,50.360001,51.369999,43.71183,465100
5/8/2009,51.91,52.25,51.610001,51.93,44.188324,218500
5/11/2009,51.209999,51.779999,51.209999,51.330002,43.677776,78700
5/12/2009,51.419998,52.299999,51.009998,52.049999,44.29044,74600
5/13/2009,51.360001,52.48,51.360001,51.869999,44.137287,76400
5/14/2009,51.82,52.279999,51.709999,51.869999,44.137287,68500
5/15/2009,51.880001,51.880001,51.240002,51.459999,43.788403,45700
5/18/2009,51.73,51.919998,51.110001,51.919998,44.179821,198700
5/19/2009,51.98,51.98,51.52,51.669998,43.967091,119400
5/20/2009,51.93,52.43,51.77,51.84,44.111752,64000
5/21/2009,51.5,51.84,50.84,51.32,43.66927,90400
5/22/2009,51.34,51.630001,51.049999,51.189999,43.55864,55200
5/26/2009,50.889999,52.07,50.630001,51.990002,44.23938,64300
5/27/2009,51.98,52.099998,51.43,51.450001,43.779888,89100
5/28/2009,51.68,52.060001,51.360001,51.68,43.975597,64100
5/29/2009,51.959999,52.529999,51.470001,52.529999,44.698883,163500
6/1/2009,53.029999,53.119999,52.599998,52.849998,44.97118,66100
6/2/2009,52.810001,53.759998,52.73,53.48,45.507263,147900
6/3/2009,53.07,53.450001,52.950001,53.389999,45.430679,89000
6/4/2009,53.439999,53.470001,52.48,52.790001,44.920124,94300
6/5/2009,52.990002,53.220001,52.099998,52.73,44.869072,154900
6/8/2009,52.330002,52.560001,51.68,52.040001,44.281937,133500
6/9/2009,52.130001,52.25,51.939999,52.02,44.264919,128100
6/10/2009,52.209999,52.380001,51.400002,51.799999,44.077724,181900
6/11/2009,51.82,52.77,51.82,52.209999,44.426586,244600
6/12/2009,52.049999,52.919998,51.990002,52.540001,44.70739,184000
6/15/2009,52.290001,52.299999,50.900002,51.189999,43.55864,109400
6/16/2009,51.200001,51.740002,50.98,51.150002,43.524616,80700
6/17/2009,51.18,52.450001,51.119999,52.119999,44.349995,118900
6/18/2009,52.299999,53.450001,52.150002,53.27,45.328564,102000
6/19/2009,53.77,54.259998,53.389999,53.599998,45.609364,140800
6/22/2009,53.189999,53.189999,52.509998,52.52,44.69038,74400
6/23/2009,52.630001,52.830002,52.34,52.5,44.673363,195600
