Date,Open,High,Low,Close,Adj Close,Volume
11/18/2002,50.950001,51.040001,50.400002,50.48,40.087494,47600
11/19/2002,50.299999,50.849998,50.169998,50.25,39.90485,32200
11/20/2002,50.02,51.139999,50,50.84,40.373383,173400
11/21/2002,51.389999,51.389999,50.720001,51.189999,40.651329,114800
11/22/2002,51.189999,51.369999,50.779999,50.779999,40.325722,50700
11/25/2002,50.75,50.889999,50.060001,50.689999,40.254257,55100
11/26/2002,50.049999,50.32,49.700001,49.849998,39.587185,84100
11/27/2002,50.25,50.860001,50.25,50.450001,40.063667,90800
11/29/2002,50.299999,50.84,50.299999,50.5,40.103374,46700
12/2/2002,50.52,50.669998,49.529999,50.099998,39.785725,220100
12/3/2002,49.75,49.93,49.009998,49.5,39.309246,52200
12/4/2002,49.400002,50.150002,49.360001,50.09,39.777782,474400
12/5/2002,50.119999,50.139999,49.669998,49.849998,39.587185,76800
12/6/2002,49.599998,50.099998,49.599998,50.009998,39.714245,41200
12/9/2002,50.049999,50.669998,49.790001,49.98,39.69043,32500
12/10/2002,50.16,50.16,49.619999,49.950001,39.666618,58700
12/11/2002,49.75,50.279999,49.560001,50.09,39.777782,30200
12/12/2002,49.5,50.029999,49.34,49.59,39.38073,39400
12/13/2002,49,49.439999,48.799999,49.040001,39.034492,49200
12/16/2002,48.599998,49.599998,48.599998,49.580002,39.464314,60900
12/17/2002,49.18,49.360001,48.759998,49.279999,39.225498,36600
12/18/2002,49.25,49.25,48.580002,48.849998,38.883244,60000
12/19/2002,48.400002,49.049999,48.110001,48.299999,38.445461,137400
12/20/2002,48.349998,48.98,48.310001,48.91,38.931011,244200
12/23/2002,48.549999,49.470001,48.549999,49.25,39.201637,59400
12/24/2002,49.5,49.75,49.23,49.540001,39.432457,17700
12/26/2002,49.5,49.5,48.5,48.639999,38.71608,23500
12/27/2002,48.599998,48.599998,47.75,48.009998,38.214619,54300
12/30/2002,47.880001,48.490002,47.75,48.16,38.334015,88900
12/31/2002,48.450001,48.689999,47.849998,48.529999,38.62854,200400
1/2/2003,49,49.849998,48.740002,49.849998,39.679211,26800
1/3/2003,50.099998,50.299999,49.849998,50.02,39.814526,20800
1/6/2003,50.099998,50.849998,50.099998,50.740002,40.387627,61900
1/7/2003,50.549999,50.650002,49.810001,50,39.798607,41600
1/8/2003,49.900002,50.23,49.48,49.5,39.400623,32200
1/9/2003,49.740002,50.34,49.650002,50.220001,39.973705,19900
1/10/2003,49.599998,50.299999,49.599998,50.130001,39.902084,30300
1/13/2003,50.669998,50.669998,49.939999,50.27,40.013523,37100
1/14/2003,50.119999,50.34,49.810001,50.27,40.013523,26500
1/15/2003,50.330002,50.330002,49.470001,49.549999,39.440422,73500
1/16/2003,49.900002,50.139999,49.299999,49.740002,39.591652,27600
1/17/2003,49.48,49.880001,49.18,49.360001,39.289185,137500
1/21/2003,49.75,49.75,49.09,49.189999,39.153866,34100
1/22/2003,49.009998,49.549999,48.91,49.150002,39.122013,71900
1/23/2003,49.360001,49.470001,49.009998,49.299999,39.241428,54100
1/24/2003,49.02,49.029999,47.84,47.93,38.150955,63800
1/27/2003,47.389999,47.66,46.810001,47.080002,37.474373,122400
1/28/2003,47.150002,48.029999,46.950001,47.900002,38.127068,74400
1/29/2003,47.400002,48.639999,47.299999,48.400002,38.52504,78000
1/30/2003,48.5,48.5,47.380001,47.599998,37.888264,91500
1/31/2003,47.349998,48.41,47.349998,48.389999,38.51709,86400
2/3/2003,48.25,48.59,48.110001,48.299999,38.445461,25900
2/4/2003,47.799999,47.799999,46.93,47.279999,37.63356,62600
2/5/2003,47.599998,48.259998,47.139999,47.400002,37.729084,19800
2/6/2003,47.200001,47.400002,46.619999,47.240002,37.601727,25500
2/7/2003,47.150002,47.150002,46.529999,46.810001,37.259438,33900
2/10/2003,46.799999,47.369999,46.580002,47.32,37.665386,22900
2/11/2003,47.5,47.709999,46.759998,46.880001,37.315178,22000
2/12/2003,46.75,47,46.009998,46.130001,36.718208,157200
2/13/2003,46,46,45,45.799999,36.455521,224200
2/14/2003,45.75,46.119999,45.310001,45.950001,36.574909,52800
2/18/2003,46.900002,47.389999,46.5,47.349998,37.689281,123500
2/19/2003,47.049999,47.400002,46.830002,47.049999,37.450485,22900
2/20/2003,47.25,47.25,46.580002,46.599998,37.092289,19900
2/21/2003,46.450001,47.400002,46.099998,47.189999,37.56192,148300
2/24/2003,47.099998,47.099998,46.200001,46.25,36.813713,62000
2/25/2003,45.75,46.459999,45.5,46.459999,36.980865,24200
2/26/2003,46.599998,47.209999,46.360001,46.490002,37.004753,12400
2/27/2003,46.549999,47.349998,46.549999,47.049999,37.450485,15700
2/28/2003,47.290001,47.540001,47.029999,47.25,37.609695,39400
3/3/2003,47.900002,47.950001,46.650002,46.779999,37.235588,31400
3/4/2003,46.740002,46.970001,46.259998,46.259998,36.821686,32200
3/5/2003,46.200001,47.130001,46.200001,46.990002,37.402733,43500
3/6/2003,46.950001,47.169998,46.689999,47.040001,37.442539,25900
3/7/2003,46.25,47.5,46.25,47.400002,37.810265,42900
3/10/2003,47.049999,47.09,46.5,46.599998,37.172104,22300
3/11/2003,46.5,46.529999,45.810001,46.119999,36.789223,20800
3/12/2003,45.950001,46.220001,45.330002,46.150002,36.813145,106800
3/13/2003,46.400002,46.740002,46.02,46.73,37.275795,26000
3/14/2003,46.950001,47.189999,46.299999,46.5,37.092365,356300
3/17/2003,46.5,47.880001,46.290001,47.799999,38.12933,28300
3/18/2003,48.299999,48.369999,47.799999,48.360001,38.576023,124200
3/19/2003,48.349998,49.009998,48.150002,48.970001,39.06263,155600
3/20/2003,48.849998,48.950001,48.009998,48.709999,38.855225,18400
3/21/2003,49.549999,50.119999,49.029999,50.110001,39.97197,68200
3/24/2003,49,49.27,48.580002,48.700001,38.847244,106100
3/25/2003,48.599998,49.93,48.57,49.75,39.684818,70100
3/26/2003,49.599998,49.650002,49.200001,49.200001,39.246101,92200
3/27/2003,48.75,49.700001,48.610001,49.25,39.285973,76700
3/28/2003,49.299999,49.849998,49.25,49.650002,39.605053,45800
3/31/2003,49.299999,49.540001,48.619999,49.060001,39.134426,13000
4/1/2003,49.200001,49.689999,48.98,49.549999,39.525284,43500
4/2/2003,50.349998,50.720001,50.25,50.450001,40.243206,194600
4/3/2003,50.349998,50.59,50.009998,50.349998,40.163418,190700
4/4/2003,50.400002,50.59,50.139999,50.400002,40.203304,36600
4/7/2003,50.889999,51.599998,49.720001,49.720001,39.660889,84500
4/8/2003,49.720001,50.150002,49.700001,49.93,39.828392,50400
4/9/2003,50.02,50.459999,49.349998,49.450001,39.445526,68700
4/10/2003,49.049999,49.34,48.75,49.299999,39.325859,16500
4/11/2003,49.950001,49.950001,48.810001,49,39.086559,30900
4/14/2003,49.240002,49.849998,49.099998,49.849998,39.764587,24900
4/15/2003,49.849998,49.849998,49.240002,49.599998,39.565174,152700
4/16/2003,49.900002,49.900002,48.16,48.369999,38.584007,48500
4/17/2003,48.599998,48.900002,48.349998,48.880001,38.990833,49300
4/21/2003,49.099998,49.439999,48.75,48.970001,39.06263,28400
4/22/2003,48.799999,49.98,48.610001,49.900002,39.804485,39200
4/23/2003,50.5,50.639999,50.049999,50.41,40.211285,183300
4/24/2003,50.25,50.900002,50.07,50.48,40.267128,247900
4/25/2003,50.700001,50.799999,49.860001,50,39.884258,35000
4/28/2003,49.849998,50.689999,49.740002,50.369999,40.179394,236500
4/29/2003,50.599998,50.970001,50.290001,50.84,40.554291,32300
4/30/2003,50.599998,51.139999,50.330002,50.700001,40.442623,213300
5/1/2003,50.700001,51.240002,50.119999,50.849998,40.562275,47400
5/2/2003,50.700001,51.889999,50.700001,51.799999,41.320065,25900
5/5/2003,51.849998,52.220001,51.580002,51.73,41.264225,86800
5/6/2003,51.700001,52.07,51.509998,51.889999,41.391876,125200
5/7/2003,51.75,51.98,51.389999,51.580002,41.144569,23500
5/8/2003,51.450001,51.669998,51.110001,51.299999,40.92123,33300
5/9/2003,51.200001,51.830002,51.200001,51.66,41.208393,49500
5/12/2003,51.5,52.490002,51.450001,52.290001,41.710938,24500
5/13/2003,52.200001,52.720001,52.130001,52.389999,41.790707,54600
5/14/2003,52.700001,52.849998,52.16,52.400002,41.798687,35200
5/15/2003,52.900002,52.98,52.389999,52.810001,42.125751,83200
5/16/2003,52.900002,53.110001,52.560001,52.950001,42.237415,138200
5/19/2003,52.650002,52.950001,50.880001,51.110001,40.769669,152200
5/20/2003,50.900002,50.900002,50.02,50.5,40.283085,60300
5/21/2003,50.299999,51.040001,50.299999,51.029999,40.705864,82800
5/22/2003,51.009998,51.900002,51.009998,51.549999,41.120651,55300
5/23/2003,51.700001,51.700001,51.169998,51.400002,41.000992,20900
5/27/2003,51.299999,52.419998,51.16,52.27,41.694977,216400
5/28/2003,52.490002,52.490002,52.049999,52.299999,41.718925,33100
5/29/2003,52.400002,52.650002,51.650002,51.849998,41.359959,67900
5/30/2003,52,52.470001,51.919998,52.470001,41.85453,41000
6/2/2003,53.5,53.5,52.009998,52.009998,41.487579,256900
6/3/2003,52.25,52.689999,52.16,52.549999,41.918343,37500
6/4/2003,52.700001,53.419998,52.529999,53.330002,42.540531,41500
6/5/2003,53.200001,54.02,52.82,54.02,43.090931,76700
6/6/2003,54.68,55.48,54.130001,54.189999,43.226559,73700
6/9/2003,54.25,54.32,53.459999,53.560001,42.724007,38200
6/10/2003,53.799999,54.18,53.549999,54.049999,43.114868,39500
6/11/2003,54.290001,54.990002,54.18,54.990002,43.864689,61200
6/12/2003,55.5,55.5,54.75,55.139999,43.984348,63800
6/13/2003,55.099998,55.220001,54.240002,54.57,43.608742,41700
6/16/2003,55.099998,56.209999,55.009998,56,44.751537,64000
6/17/2003,56.599998,57.68,56.59,57.330002,45.814369,145200
6/18/2003,57.299999,57.459999,56.5,56.900002,45.47073,61000
6/19/2003,57.099998,57.099998,55.279999,55.450001,44.311981,62900
6/20/2003,55.950001,56.290001,55.529999,56.009998,44.759499,54100
6/23/2003,55.599998,55.68,54.630001,55,43.952366,83500
6/24/2003,55,55.450001,54.77,55.25,44.152168,123900
6/25/2003,55.25,55.560001,54.509998,54.599998,43.632729,87500
6/26/2003,54.599998,55.700001,54.549999,55.5,44.351952,30600
6/27/2003,55.549999,55.650002,54.740002,54.77,43.768578,45300
6/30/2003,54.849998,55.07,54.150002,54.490002,43.544823,46100
7/1/2003,54,54.830002,53.470001,54.650002,43.672684,144500
7/2/2003,54.849998,55.400002,54.75,55.25,44.152168,85500
7/3/2003,55.099998,55.369999,54.700001,54.849998,43.832504,35400
7/7/2003,55.549999,55.650002,55.27,55.400002,44.272034,72100
7/8/2003,55.639999,55.669998,55.23,55.57,44.407879,74400
7/9/2003,55.639999,55.759998,55.060001,55.400002,44.272034,89700
7/10/2003,55.25,55.25,54.560001,54.939999,43.904419,17400
7/11/2003,54.810001,55.57,54.810001,55.330002,44.216099,39200
7/14/2003,56.049999,56.189999,55.48,55.48,44.335979,124000
7/15/2003,55.900002,55.990002,55.18,55.389999,44.264042,88500
7/16/2003,55.389999,55.389999,54.709999,54.740002,43.744606,39600
7/17/2003,54.700001,55.130001,54.25,54.5,43.552811,124600
7/18/2003,54.75,55.099998,54.299999,54.990002,43.944389,25700
7/21/2003,54.599998,54.599998,53.860001,54.099998,43.233154,50500
7/22/2003,54.400002,54.400002,53.509998,53.950001,43.113289,88600
7/23/2003,54.200001,54.57,53.599998,54.450001,43.512859,21200
7/24/2003,54.869999,54.919998,54,54.119999,43.249134,26600
7/25/2003,54,54.59,53.5,54.59,43.624737,29500
7/28/2003,54.599998,54.77,54.290001,54.389999,43.464912,39700
7/29/2003,54.43,54.740002,53.900002,54.290001,43.384968,40000
7/30/2003,54.25,54.740002,54.25,54.450001,43.512859,93300
