Date,Open,High,Low,Close,Adj Close,Volume
11/18/2002,24.25,24.25,23.76,24.030001,15.311665,2203800
11/19/2002,24.049999,25.025,23.665001,24.950001,15.897872,6896400
11/20/2002,24.955,24.955,24.424999,24.75,15.77044,5664000
11/21/2002,24.745001,25.565001,24.625,25.26,16.095411,3919000
11/22/2002,25.25,25.299999,24.75,24.860001,15.840527,3378400
11/25/2002,24.809999,25.200001,24.645,25.15,16.025314,2494600
11/26/2002,25.15,25.215,24.82,24.9,15.866018,3013600
11/27/2002,25,25.620001,25,25.59,16.305683,2256800
11/29/2002,25.615,25.790001,25.424999,25.575001,16.296114,1268600
12/2/2002,25.799999,25.799999,24.85,25.285,16.11133,3456200
12/3/2002,25.290001,25.290001,24.24,24.26,15.45822,4439200
12/4/2002,24.26,24.885,24.115,24.764999,15.779985,3017400
12/5/2002,24.700001,24.764999,24.375,24.389999,15.541049,2546800
12/6/2002,24,24.549999,24,24.275,15.467768,1875800
12/9/2002,24.275,24.299999,23.799999,23.815001,15.174663,2162000
12/10/2002,23,23.125,22.58,23.049999,14.687216,7528800
12/11/2002,22.75,23.245001,22.545,23.145,14.747751,4862400
12/12/2002,22.975,23.094999,22.754999,22.950001,14.623492,2660200
12/13/2002,22.875,23.125,22.52,22.775,14.511991,3806000
12/16/2002,22.924999,23.655001,22.924999,23.315001,14.856071,2880600
12/17/2002,23.35,23.620001,23.125,23.450001,14.942088,2777600
12/18/2002,23.450001,23.625,23.09,23.389999,14.903862,2733000
12/19/2002,23.395,23.775,23.195,23.275,14.830585,2118600
12/20/2002,23.4,23.93,23.4,23.785,15.155551,3058000
12/23/2002,23.85,24.155001,23.575001,23.875,15.212904,2696200
12/24/2002,23.815001,23.924999,23.665001,23.75,15.133245,498800
12/26/2002,23.754999,24.045,23.625,23.700001,15.101383,958000
12/27/2002,23.65,23.65,23.004999,23.004999,14.79589,2020200
12/30/2002,23.075001,23.094999,22.725,23.040001,14.818398,1968200
12/31/2002,22.950001,23,22.52,22.924999,14.744436,2126600
1/2/2003,23,23.790001,23,23.709999,15.249321,1852800
1/3/2003,23.795,23.799999,23.315001,23.43,15.069229,1746400
1/6/2003,23.43,23.6,23.375,23.540001,15.139983,2316800
1/7/2003,23.5,23.5,22.969999,23.110001,14.863421,2540200
1/8/2003,23.1,23.15,22.889999,23,14.792672,2817200
1/9/2003,22.940001,23.24,22.940001,23.15,14.889144,2509400
1/10/2003,22.950001,23.285,22.825001,22.885,14.718705,2374000
1/13/2003,22.764999,22.860001,22.5,22.5,14.471091,3726200
1/14/2003,22.504999,22.504999,21.5,22.25,14.310307,8149600
1/15/2003,22.325001,22.365,22.049999,22.184999,14.268492,2881200
1/16/2003,22.190001,22.59,22.190001,22.424999,14.422859,2263000
1/17/2003,22.325001,22.844999,22.105,22.16,14.252417,1326800
1/21/2003,22.110001,22.115,21.355,21.41,13.770047,4153200
1/22/2003,21.35,21.584999,21.045,21.120001,13.583533,2442600
1/23/2003,21.205,21.465,20.895,21.24,13.660711,3896600
1/24/2003,21.200001,21.200001,20.65,20.860001,13.416308,2463800
1/27/2003,20.825001,21.125,20.559999,20.594999,13.245875,2485800
1/28/2003,20.719999,20.885,20.4,20.655001,13.284462,2495600
1/29/2003,20.575001,21.075001,20.299999,20.92,13.454901,2289400
1/30/2003,21,21.174999,20.754999,20.975,13.490273,2963800
1/31/2003,20.98,21.110001,20.860001,21.1,13.570662,4045400
2/3/2003,21.1,21.174999,20.715,20.860001,13.416308,2866000
2/4/2003,20.66,20.799999,20.52,20.790001,13.371287,2343200
2/5/2003,21.15,21.695,20.940001,20.985001,13.496705,3011400
2/6/2003,20.98,21.190001,20.450001,20.530001,13.20407,3985800
2/7/2003,20.775,20.780001,20.275,20.43,13.139753,2102600
2/10/2003,20.5,20.58,20.004999,20.25,13.02398,2720600
2/11/2003,20.674999,21.094999,20.58,20.9,13.442038,4830800
2/12/2003,20.905001,21.17,20.695,20.764999,13.355206,2215400
2/13/2003,20.76,20.860001,20.299999,20.75,13.345567,2530200
2/14/2003,20.75,21.145,20.584999,20.995001,13.503134,1587000
