Date,Open,High,Low,Close,Adj Close,Volume
11/18/2002,38.525002,38.599998,38.314999,38.355,18.400772,18000
11/19/2002,38.424999,38.674999,38.32,38.5,18.470345,207000
11/20/2002,38.599998,38.634998,38.349998,38.619999,18.52791,47000
11/21/2002,38.650002,38.82,38.535,38.775002,18.60227,46200
11/22/2002,38.75,38.959999,38.5,38.959999,18.691031,33800
11/25/2002,38.924999,39.005001,38.689999,39.005001,18.712616,25200
11/26/2002,39,39.044998,38.775002,38.945,18.683823,57000
11/27/2002,39.075001,39.25,38.950001,39.25,18.830153,235400
11/29/2002,39.174999,39.310001,39.174999,39.310001,18.858946,7800
12/2/2002,39.150002,39.549999,39.150002,39.400002,18.902115,128800
12/3/2002,39.5,39.57,39.41,39.5,18.950092,147800
12/4/2002,39.325001,39.404999,39.099998,39.150002,18.782173,28600
12/5/2002,39.25,39.294998,39.099998,39.174999,18.79418,109200
12/6/2002,39,39.224998,38.924999,39.220001,18.815762,55600
12/9/2002,39,39.400002,38.98,39.32,18.863737,51600
12/10/2002,39.424999,39.424999,39.064999,39.174999,18.79418,24200
12/11/2002,39.130001,39.259998,39.080002,39.145,18.779778,77400
12/12/2002,39.099998,39.195,38.900002,39.195,18.803768,22200
12/13/2002,38.275002,38.445,38.125,38.215,18.755177,25000
12/16/2002,38.200001,38.334999,38.025002,38.334999,18.814079,48400
12/17/2002,38.400002,38.400002,38.099998,38.200001,18.747814,31400
12/18/2002,38.150002,38.150002,37.755001,38.044998,18.671747,179200
12/19/2002,37.75,38.025002,37.75,37.845001,18.573589,61000
12/20/2002,37.900002,38.099998,37.775002,38.099998,18.698746,96200
12/23/2002,38,38.145,37.950001,38.075001,18.686474,60400
12/24/2002,38.195,38.400002,38.195,38.400002,18.845978,34400
12/26/2002,38.400002,38.474998,38.299999,38.299999,18.7969,17200
12/27/2002,38.27,38.349998,38.029999,38.275002,18.784622,168000
12/30/2002,38.299999,38.369999,38.125,38.369999,18.831257,31800
12/31/2002,38.400002,38.825001,38.400002,38.650002,18.968672,128400
1/2/2003,38.669998,38.75,38.549999,38.650002,18.968672,82200
1/3/2003,38.799999,39.150002,38.75,39.139999,19.209146,158600
1/6/2003,39.150002,39.5,39.099998,39.450001,19.361294,148400
1/7/2003,39,39.150002,38.669998,39,19.14044,126800
1/8/2003,38.825001,38.849998,38.41,38.41,18.850887,78800
1/9/2003,38.599998,38.715,38.375,38.57,18.929399,51600
1/10/2003,38.5,38.549999,38.205002,38.349998,18.821436,150400
1/13/2003,38.400002,38.400002,38.055,38.105,18.701197,27200
1/14/2003,38,38.154999,37.950001,38.005001,18.652117,26800
1/15/2003,37.924999,38.174999,37.775002,38,18.649664,56400
1/16/2003,37.799999,38.044998,37.549999,37.665001,18.48525,40000
1/17/2003,37.299999,37.445,37.125,37.165001,18.239861,135200
1/21/2003,37.25,37.290001,37.060001,37.084999,18.200594,57400
1/22/2003,37.025002,37.224998,37,37.125,18.220226,88200
1/23/2003,37.299999,37.299999,37.025002,37.220001,18.266863,49400
1/24/2003,37.145,37.145,36.775002,36.880001,18.099983,177400
1/27/2003,36.799999,36.799999,36.41,36.549999,17.938023,210200
1/28/2003,36.5,36.720001,36.43,36.685001,18.004286,38600
1/29/2003,36.525002,36.974998,36.525002,36.915001,18.117167,90800
1/30/2003,37.049999,37.099998,36.75,36.825001,18.072994,199000
1/31/2003,36.775002,37.290001,36.775002,37.224998,18.269308,124000
2/3/2003,37.450001,37.494999,37.150002,37.25,18.281576,69600
2/4/2003,37.099998,37.275002,36.950001,37.154999,18.234951,39000
2/5/2003,37.400002,37.549999,37.224998,37.334999,18.323298,38200
2/6/2003,37.400002,37.424999,37.240002,37.334999,18.323298,73600
2/7/2003,37.5,37.5,37.029999,37.049999,18.183422,176200
2/10/2003,37.049999,37.299999,36.115002,37.299999,18.306112,61600
2/11/2003,37.450001,37.450001,36.900002,36.994999,18.156429,35400
2/12/2003,36.900002,37.139999,36.705002,36.705002,18.014097,53400
2/13/2003,36.849998,36.849998,36.450001,36.689999,18.006731,28800
2/14/2003,36.75,36.860001,36.48,36.610001,17.967482,24000
2/18/2003,36.900002,37.220001,36.785,37.044998,18.180958,102000
2/19/2003,37.049999,37.325001,37,37.299999,18.306112,59600
2/20/2003,37.349998,37.415001,37.200001,37.325001,18.318386,30600
2/21/2003,37.450001,37.799999,37.305,37.790001,18.546595,46400
2/24/2003,37.599998,37.599998,37.299999,37.419998,18.365009,80200
2/25/2003,37.25,37.77,37.084999,37.75,18.526964,52800
2/26/2003,37.700001,37.724998,37.529999,37.575001,18.441088,53600
2/27/2003,37.724998,37.875,37.580002,37.875,18.588316,55800
2/28/2003,37.900002,38.080002,37.875,37.945,18.622673,37000
3/3/2003,38,38.099998,37.860001,37.904999,18.603035,106400
3/4/2003,37.75,37.900002,37.625,37.674999,18.490154,49400
3/5/2003,37.549999,37.700001,37.404999,37.700001,18.502424,49600
3/6/2003,37.599998,37.650002,37.384998,37.48,18.394461,64600
3/7/2003,37.099998,37.255001,36.950001,37.25,18.451668,28800
3/10/2003,37.005001,37.099998,36.700001,36.705002,18.181704,74600
3/11/2003,36.974998,37.200001,36.599998,36.66,18.159414,74200
3/12/2003,36.724998,36.790001,36.43,36.5,18.08016,25400
3/13/2003,36.924999,37.064999,36.709999,37.064999,18.360035,63400
3/14/2003,37.049999,37.099998,36.849998,36.889999,18.273348,30400
3/17/2003,36.875,37.625,36.735001,37.625,18.637424,83400
3/18/2003,37.849998,37.849998,37.540001,37.755001,18.70182,77200
3/19/2003,37.950001,38.25,37.759998,38.244999,18.944529,72400
3/20/2003,38.150002,38.57,37.779999,38.564999,19.103048,47400
3/21/2003,38.674999,39.294998,38.645,39.200001,19.417595,98200
3/24/2003,38.950001,38.950001,38.105,38.244999,18.944529,140000
3/25/2003,38.264999,38.66,38.264999,38.66,19.150108,78400
3/26/2003,38.75,38.895,38.564999,38.889999,19.264034,137000
3/27/2003,38.849998,38.865002,38.349998,38.669998,19.155062,44400
3/28/2003,38.650002,38.779999,38.5,38.529999,19.085714,36600
3/31/2003,38.200001,38.595001,38.080002,38.325001,18.984163,74600
4/1/2003,38.5,39,38.490002,38.974998,19.306143,72400
4/2/2003,39.349998,39.605,39.255001,39.389999,19.511711,396200
4/3/2003,39.224998,39.365002,39.07,39.099998,19.368061,64800
4/4/2003,39.275002,39.380001,39.025002,39.025002,19.330912,61000
